ID_Entrega;Numero_CTe;ID_Cliente;ID_CD;ID_Destino;ID_Transportadora;ID_Veiculo;ID_Motorista;ID_Status;ID_Ocorrencia;Data_Coleta;Data_Prevista_Entrega;Data_Entrega_Real;Qtd_Volumes;Qtd_Volumes_Entregues;Peso_KG;Cubagem_M3;Distancia_KM;Valor_Mercadoria;Valor_Frete;Custo_Frete
ENT002977;35371964801;CLI004;CD02;DST021;TRP03;VEI090;MOT016;ST2;OC01;2025-05-07;2025-05-12;2025-05-10;57;42;1892.4;11.55;640.5;110822.96;1851.52;1407.33
ENT002978;35106525746;CLI025;CD03;DST013;TRP03;VEI018;MOT059;ST1;OC00;2025-05-07;2025-05-12;2025-05-12;590;590;27678.1;137.57;456.7;2358579.37;6098.25;4369.65
ENT002979;35329083239;CLI025;CD05;DST025;TRP02;VEI034;MOT031;ST1;OC00;2025-05-07;2025-05-13;2025-05-12;84;84;1892.1;8.79;809.8;110113.77;1932.48;1669.34
ENT002980;35605696500;CLI003;CD01;DST034;TRP03;VEI024;MOT034;ST2;OC01;2025-05-07;2025-05-16;2025-05-16;121;96;7055.7;22.93;2906.3;90205.32;10651.36;9565.98
ENT002981;35321558380;CLI003;CD06;DST037;TRP02;VEI072;MOT043;ST1;OC00;2025-05-08;2025-05-13;2025-05-13;306;306;10434.4;51.28;66.6;284022.84;1530.82;1335.92
ENT002982;35757510078;CLI015;CD04;DST021;TRP02;VEI004;MOT016;ST1;OC00;2025-05-08;2025-05-13;2025-05-11;412;412;3963.9;13.74;305.6;98549.98;1785.73;1573.05
ENT002983;35532477623;CLI025;CD03;DST007;TRP04;VEI017;MOT030;ST1;OC02;2025-05-08;2025-05-14;2025-05-13;559;559;28906.8;108.23;439.2;1098156.25;5429.71;4371.19
ENT002984;35118145866;CLI025;CD05;DST024;TRP02;VEI001;MOT002;ST1;OC00;2025-05-08;2025-05-14;2025-05-12;356;356;10071.8;33.69;846.9;350433.37;3970.3;3468.58
ENT002985;35223085986;CLI008;CD01;DST005;TRP05;VEI066;MOT053;ST2;OC01;2025-05-08;2025-05-13;2025-05-17;244;173;10037.3;70.16;497.8;452237.34;3886.42;3098.31
ENT002986;35135792826;CLI023;CD01;DST012;TRP04;VEI065;MOT026;ST1;OC00;2025-05-08;2025-05-14;2025-05-12;433;433;19339.1;66.47;420.5;1736295.93;4292.16;3238.51
ENT002987;35448738390;CLI015;CD05;DST035;TRP05;VEI002;MOT040;ST2;OC01;2025-05-08;2025-05-14;2025-05-14;35;35;864.5;4.88;1182.0;36207.77;2038.14;1801.65
ENT002988;35594849074;CLI030;CD02;DST006;TRP01;VEI078;MOT002;ST1;OC00;2025-05-08;2025-05-12;2025-05-10;23;23;1056.0;7.11;78.1;30212.81;336.22;326.89
ENT002989;35453914738;CLI014;CD02;DST001;TRP08;VEI088;MOT022;ST1;OC00;2025-05-08;2025-05-11;2025-05-11;93;93;1567.8;6.92;42.1;104641.92;498.09;398.67
ENT002990;35247231944;CLI014;CD02;DST002;TRP02;VEI058;MOT044;ST1;OC00;2025-05-08;2025-05-13;2025-05-13;114;114;2135.7;9.25;68.0;104872.68;593.47;490.14
ENT002991;35692139136;CLI014;CD01;DST004;TRP04;VEI065;MOT052;ST1;OC00;2025-05-08;2025-05-14;2025-05-12;200;200;11914.6;83.09;157.3;249325.24;1944.36;1627.73
ENT002992;35550225634;CLI023;CD01;DST001;TRP08;VEI054;MOT050;ST2;OC01;2025-05-08;2025-05-11;2025-05-14;37;25;1774.0;13.41;107.1;124381.05;738.21;526.89
ENT002993;35771160691;CLI018;CD01;DST010;TRP03;VEI024;MOT007;ST1;OC00;2025-05-08;2025-05-13;2025-05-12;800;800;8375.3;46.65;524.2;547776.75;3546.1;2860.57
ENT002994;35166504640;CLI028;CD01;DST024;TRP01;VEI082;MOT027;ST1;OC00;2025-05-08;2025-05-14;2025-05-13;156;156;3728.3;15.05;1758.8;119258.53;4250.59;4266.91
ENT002995;35882948190;CLI028;CD03;DST012;TRP01;VEI078;MOT011;ST1;OC07;2025-05-08;2025-05-12;2025-05-13;40;40;1779.9;7.19;277.1;60138.5;857.78;742.64
ENT002996;35646530595;CLI013;CD02;DST036;TRP02;VEI014;MOT044;ST1;OC00;2025-05-08;2025-05-14;2025-05-13;15;15;848.4;2.79;1001.4;13800.81;1853.61;1535.84
ENT002997;35478545135;CLI009;CD04;DST021;TRP01;VEI005;MOT042;ST1;OC00;2025-05-08;2025-05-12;2025-05-11;346;346;18399.4;113.41;305.6;1640892.12;4053.56;2942.88
ENT002998;35978316418;CLI003;CD05;DST024;TRP04;VEI065;MOT047;ST1;OC00;2025-05-08;2025-05-15;2025-05-14;605;589;10133.2;46.46;846.9;634182.04;4938.85;4481.48
ENT002999;35706184684;CLI028;CD02;DST015;TRP02;VEI014;MOT007;ST1;OC00;2025-05-08;2025-05-13;2025-05-13;35;35;791.1;2.51;428.4;25989.04;844.37;773.72
ENT003000;35175495969;CLI029;CD02;DST001;TRP08;VEI050;MOT045;ST1;OC00;2025-05-08;2025-05-11;2025-05-25;973;973;11411.7;84.16;42.1;134694.66;2669.28;2133.01
ENT003001;35734628348;CLI008;CD02;DST010;TRP05;VEI052;MOT039;ST1;OC00;2025-05-08;2025-05-13;2025-05-13;34;34;1098.8;7.64;625.3;35584.22;1145.25;965.19
ENT003002;35427295671;CLI017;CD01;DST007;TRP04;VEI035;MOT023;ST1;OC00;2025-05-08;2025-05-14;2025-05-12;39;39;1112.7;4.06;412.5;87029.86;827.75;711.86
ENT003003;35996779616;CLI014;CD06;DST044;TRP06;VEI087;MOT002;ST5;OC09;2025-05-08;2025-05-16;2025-05-18;715;0;18357.7;77.91;2322.6;1558803.31;19049.66;18325.83
ENT003004;35312526871;CLI017;CD05;DST034;TRP01;VEI082;MOT024;ST1;OC00;2025-05-08;2025-05-14;2025-05-13;112;112;4612.8;20.76;1537.1;256826.55;4084.94;3618.48
ENT003005;35956058556;CLI013;CD04;DST021;TRP01;VEI012;MOT031;ST1;OC00;2025-05-08;2025-05-12;2025-05-12;108;108;4358.8;20.54;305.6;204437.87;1315.18;1109.95
ENT003006;35474474509;CLI021;CD04;DST023;TRP05;VEI002;MOT037;ST1;OC02;2025-05-08;2025-05-13;2025-05-14;17;17;876.0;3.0;488.9;8842.36;1003.04;878.52
ENT003007;35476475223;CLI030;CD02;DST017;TRP01;VEI023;MOT007;ST1;OC00;2025-05-08;2025-05-13;2025-05-13;66;66;958.0;3.14;660.6;49299.29;1089.34;1029.99
ENT003008;35262754560;CLI008;CD02;DST006;TRP01;VEI057;MOT026;ST1;OC00;2025-05-08;2025-05-12;2025-05-12;599;599;31220.2;99.67;78.1;721138.97;3765.32;3059.03
ENT003009;35124075667;CLI012;CD04;DST021;TRP01;VEI073;MOT036;ST1;OC00;2025-05-08;2025-05-12;2025-05-11;27;27;1133.2;5.61;305.6;37011.06;625.82;594.44
ENT003010;35388090338;CLI001;CD05;DST045;TRP07;VEI048;MOT036;ST2;OC01;2025-05-08;2025-05-21;2025-05-21;95;93;1256.4;5.69;1894.4;42699.03;2811.83;2447.55
ENT003011;35378545576;CLI030;CD03;DST010;TRP08;VEI054;MOT014;ST1;OC00;2025-05-08;2025-05-11;2025-05-10;32;32;1515.6;6.69;18.0;22818.94;303.19;240.61
ENT003012;35814206737;CLI027;CD02;DST010;TRP02;VEI021;MOT009;ST1;OC00;2025-05-08;2025-05-13;2025-05-13;233;233;8656.1;67.19;625.3;431672.32;3729.85;2779.83
ENT003013;35602677853;CLI017;CD02;DST003;TRP04;VEI062;MOT018;ST1;OC00;2025-05-08;2025-05-14;2025-05-14;299;299;6758.8;27.35;333.5;429270.33;2056.2;1619.56
ENT003014;35860784512;CLI008;CD01;DST029;TRP06;VEI064;MOT008;ST1;OC00;2025-05-08;2025-05-14;2025-05-14;316;316;8245.4;29.11;2424.1;767312.57;13945.79;11945.39
ENT003015;35148277700;CLI009;CD01;DST004;TRP02;VEI046;MOT057;ST1;OC07;2025-05-09;2025-05-14;2025-05-15;192;192;11131.1;89.12;157.3;715494.34;2019.52;1645.88
ENT003016;35349797606;CLI024;CD01;DST033;TRP03;VEI037;MOT034;ST1;OC00;2025-05-09;2025-05-17;2025-05-16;167;136;6494.9;22.31;2109.6;187041.38;7319.08;6104.71
ENT003017;35596730687;CLI013;CD02;DST001;TRP01;VEI057;MOT042;ST1;OC00;2025-05-09;2025-05-13;2025-05-12;910;910;13572.0;62.89;42.1;863984.97;2877.83;2184.48
ENT003018;35887732113;CLI030;CD03;DST010;TRP02;VEI069;MOT031;ST1;OC00;2025-05-09;2025-05-14;2025-05-12;654;654;17559.4;70.38;18.0;1297344.34;2698.53;1930.88
ENT003019;35800385726;CLI018;CD06;DST039;TRP04;VEI020;MOT015;ST1;OC00;2025-05-09;2025-05-16;2025-05-14;40;40;1447.1;8.26;900.9;111389.51;2030.12;1676.19
ENT003020;35611536061;CLI014;CD01;DST001;TRP01;VEI010;MOT011;ST1;OC00;2025-05-09;2025-05-13;2025-05-11;1153;1153;15728.8;63.82;107.1;624040.65;3229.48;2778.0
ENT003021;35526501974;CLI012;CD03;DST007;TRP03;VEI018;MOT036;ST1;OC00;2025-05-09;2025-05-14;2025-05-12;1836;1836;26221.0;192.46;439.2;1813866.77;7704.83;6057.78
ENT003022;35916847997;CLI022;CD01;DST014;TRP03;VEI037;MOT002;ST1;OC00;2025-05-09;2025-05-15;2025-05-15;134;134;6729.4;52.35;873.0;581679.31;4065.88;3219.07
ENT003023;35301144607;CLI003;CD02;DST006;TRP01;VEI057;MOT016;ST1;OC00;2025-05-09;2025-05-13;2025-05-11;752;752;23026.6;177.81;78.1;1228885.72;3310.06;2593.82
ENT003024;35885080548;CLI003;CD02;DST001;TRP08;VEI045;MOT002;ST1;OC00;2025-05-09;2025-05-12;2025-05-12;25;25;810.7;5.93;42.1;49329.85;255.45;218.84
ENT003025;35679933310;CLI030;CD05;DST024;TRP01;VEI082;MOT021;ST1;OC00;2025-05-09;2025-05-14;2025-05-13;107;107;4039.0;20.97;846.9;139549.44;2284.12;2183.38
ENT003026;35402069920;CLI024;CD02;DST007;TRP01;VEI078;MOT025;ST1;OC00;2025-05-09;2025-05-13;2025-05-11;48;43;2460.3;9.1;488.9;224695.95;1249.1;1048.0
ENT003027;35618029269;CLI009;CD03;DST007;TRP01;VEI010;MOT039;ST1;OC00;2025-05-09;2025-05-13;2025-05-12;352;352;13291.6;65.59;439.2;770011.23;3011.63;2693.55
ENT003028;35430256978;CLI016;CD01;DST009;TRP02;VEI034;MOT013;ST1;OC00;2025-05-09;2025-05-15;2025-05-15;67;67;2149.4;7.44;676.5;64447.4;1535.98;1458.19
ENT003029;35662486308;CLI023;CD01;DST007;TRP02;VEI009;MOT059;ST1;OC00;2025-05-09;2025-05-14;2025-05-14;1923;1923;23093.5;89.3;412.5;331115.47;7312.73;5997.68
ENT003030;35776633973;CLI006;CD01;DST010;TRP03;VEI022;MOT026;ST1;OC00;2025-05-09;2025-05-14;2025-05-13;415;415;14859.6;60.74;524.2;240233.05;3811.19;3220.26
ENT003031;35292242799;CLI018;CD02;DST037;TRP01;VEI010;MOT056;ST1;OC00;2025-05-09;2025-05-14;2025-05-13;1096;1096;15458.9;48.67;1038.3;496292.5;6609.72;5872.71
ENT003032;35203460152;CLI010;CD01;DST032;TRP02;VEI021;MOT005;ST6;OC10;2025-05-09;2025-05-17;;327;0;9351.3;32.29;2367.1;634230.12;11217.42;8911.82
ENT003033;35926187369;CLI018;CD06;DST036;TRP02;VEI069;MOT011;ST1;OC00;2025-05-09;2025-05-14;2025-05-13;189;189;6726.0;36.72;18.0;455694.77;1197.16;825.21
ENT003034;35977508294;CLI006;CD04;DST015;TRP02;VEI014;MOT036;ST1;OC00;2025-05-09;2025-05-14;2025-05-13;36;36;911.4;4.41;18.0;77736.33;273.32;203.85
ENT003035;35934120822;CLI014;CD02;DST010;TRP01;VEI010;MOT022;ST1;OC00;2025-05-09;2025-05-13;2025-05-13;281;281;15000.1;77.97;625.3;341526.73;3820.19;3663.29
ENT003036;35233045541;CLI008;CD04;DST021;TRP04;VEI019;MOT008;ST1;OC00;2025-05-09;2025-05-15;2025-05-14;43;43;1682.5;6.07;305.6;84420.16;771.28;664.57
ENT003037;35347466978;CLI014;CD03;DST014;TRP01;VEI005;MOT057;ST1;OC00;2025-05-09;2025-05-13;2025-05-13;1183;1183;28291.9;176.78;502.9;1941485.52;6013.96;5644.38
ENT003038;35458350207;CLI009;CD02;DST010;TRP02;VEI055;MOT002;ST1;OC00;2025-05-09;2025-05-14;2025-05-14;148;148;6479.9;20.78;625.3;226751.03;3197.71;2999.39
ENT003039;35972197233;CLI006;CD03;DST007;TRP01;VEI012;MOT046;ST1;OC00;2025-05-09;2025-05-13;2025-05-11;145;145;4553.9;23.31;439.2;284954.99;1966.23;1564.49
ENT003040;35498188444;CLI028;CD01;DST007;TRP05;VEI052;MOT001;ST1;OC00;2025-05-09;2025-05-14;2025-05-12;86;86;800.0;5.2;412.5;79083.54;932.91;802.67
ENT003041;35453874899;CLI012;CD01;DST005;TRP03;VEI086;MOT034;ST1;OC00;2025-05-09;2025-05-14;2025-05-12;123;123;7391.8;25.0;497.8;495302.31;2544.24;1930.36
ENT003042;35747574804;CLI014;CD04;DST015;TRP08;VEI050;MOT007;ST7;OC05;2025-05-09;2025-05-12;;431;0;8650.7;37.53;18.0;113658.43;1577.13;1448.42
ENT003043;35984055247;CLI008;CD02;DST007;TRP05;VEI081;MOT023;ST1;OC00;2025-05-09;2025-05-14;2025-05-13;464;464;17028.4;121.67;488.9;977283.06;4038.73;3513.86
ENT003044;35813469782;CLI013;CD02;DST012;TRP01;VEI073;MOT020;ST1;OC00;2025-05-09;2025-05-13;2025-05-13;45;45;821.6;2.94;515.8;52932.96;996.89;873.63
ENT003045;35178354184;CLI009;CD01;DST009;TRP01;VEI057;MOT042;ST1;OC00;2025-05-09;2025-05-14;2025-05-14;283;283;11363.1;48.47;676.5;171238.55;4255.03;4041.35
ENT003046;35256058760;CLI018;CD06;DST039;TRP04;VEI013;MOT001;ST1;OC00;2025-05-09;2025-05-16;2025-05-15;447;447;17950.1;69.35;900.9;558769.53;6492.46;5389.21
ENT003047;35286051207;CLI006;CD02;DST036;TRP02;VEI004;MOT005;ST1;OC00;2025-05-09;2025-05-15;2025-05-14;424;424;4053.9;14.67;1001.4;341658.18;4139.26;3191.65
ENT003048;35827102302;CLI018;CD02;DST018;TRP04;VEI075;MOT042;ST1;OC07;2025-05-09;2025-05-16;2025-05-17;204;204;8871.5;41.48;1099.0;545351.3;5177.65;4107.95
ENT003049;35384178863;CLI003;CD03;DST002;TRP04;VEI029;MOT045;ST1;OC09;2025-05-09;2025-05-15;2025-05-16;392;392;9191.7;57.95;581.9;563439.07;3709.31;2835.54
ENT003050;35934858006;CLI007;CD05;DST028;TRP05;VEI059;MOT029;ST1;OC00;2025-05-09;2025-05-15;2025-05-15;575;575;26274.7;164.06;797.4;1796958.95;7940.0;5990.98
ENT003051;35471436165;CLI013;CD02;DST004;TRP01;VEI082;MOT018;ST1;OC00;2025-05-10;2025-05-14;2025-05-13;146;146;3517.4;12.64;111.5;262784.38;806.18;705.62
ENT003052;35756920386;CLI017;CD06;DST037;TRP01;VEI078;MOT007;ST1;OC00;2025-05-10;2025-05-14;2025-05-14;154;154;1281.8;7.85;66.6;62804.63;540.32;514.28
ENT003053;35126797108;CLI012;CD05;DST046;TRP01;VEI078;MOT041;ST1;OC06;2025-05-10;2025-05-19;2025-05-20;37;37;2238.5;7.43;2555.6;192617.69;4993.97;4551.81
ENT003054;35667730287;CLI013;CD01;DST011;TRP03;VEI024;MOT009;ST5;OC03;2025-05-10;2025-05-15;2025-05-17;613;0;11974.4;45.01;617.9;399097.87;4724.87;3875.82
ENT003055;35328939243;CLI004;CD01;DST010;TRP02;VEI001;MOT028;ST1;OC00;2025-05-10;2025-05-15;2025-05-14;124;98;5934.0;19.79;524.2;166103.81;2548.45;2198.47
ENT003056;35938297824;CLI018;CD05;DST032;TRP02;VEI069;MOT037;ST1;OC02;2025-05-10;2025-05-15;2025-05-16;448;448;23363.7;121.66;243.2;790505.21;4292.85;3454.71
ENT003057;35751277790;CLI024;CD01;DST010;TRP05;VEI039;MOT012;ST1;OC00;2025-05-10;2025-05-15;2025-05-15;86;77;3469.1;18.61;524.2;288588.8;1966.56;1551.33
ENT003058;35476730132;CLI012;CD05;DST026;TRP08;VEI088;MOT009;ST1;OC00;2025-05-10;2025-05-13;2025-05-13;56;56;2219.6;7.77;21.5;107989.5;433.95;352.63
ENT003059;35943821783;CLI015;CD03;DST013;TRP05;VEI066;MOT006;ST1;OC00;2025-05-10;2025-05-15;2025-05-15;643;643;21511.7;146.33;456.7;282254.36;5017.1;3773.9
ENT003060;35124036260;CLI030;CD01;DST025;TRP03;VEI024;MOT042;ST1;OC00;2025-05-10;2025-05-17;2025-05-16;154;154;7463.6;47.44;1806.4;484472.93;6385.45;5961.13
ENT003061;35128759156;CLI025;CD01;DST028;TRP01;VEI023;MOT057;ST5;OC09;2025-05-10;2025-05-18;2025-05-20;17;0;991.7;3.62;2925.8;44214.31;4623.77;4346.97
ENT003062;35104027443;CLI008;CD02;DST014;TRP03;VEI007;MOT040;ST1;OC00;2025-05-10;2025-05-16;2025-05-16;110;110;1635.8;12.14;968.9;33594.59;2286.81;2024.65
ENT003063;35806304880;CLI026;CD04;DST018;TRP01;VEI012;MOT037;ST1;OC06;2025-05-10;2025-05-15;2025-05-19;216;216;4407.2;17.35;689.2;278422.5;3087.47;2510.42
ENT003064;35953543641;CLI009;CD02;DST011;TRP03;VEI086;MOT007;ST1;OC00;2025-05-10;2025-05-16;2025-05-14;125;125;4516.2;25.89;658.3;340706.14;2791.67;2209.8
ENT003065;35383160220;CLI020;CD03;DST002;TRP01;VEI078;MOT030;ST1;OC00;2025-05-10;2025-05-14;2025-05-12;133;133;2454.9;9.5;581.9;268686.07;1583.3;1258.68
ENT003066;35551176749;CLI025;CD02;DST020;TRP03;VEI090;MOT031;ST5;OC08;2025-05-10;2025-05-17;2025-05-21;95;0;1778.1;8.63;1380.5;133634.74;3188.34;2886.63
ENT003067;35612314924;CLI024;CD05;DST030;TRP02;VEI021;MOT006;ST1;OC00;2025-05-10;2025-05-15;2025-05-15;532;532;5468.0;17.98;331.1;306615.53;2435.77;1915.37
ENT003068;35977043065;CLI014;CD05;DST027;TRP02;VEI034;MOT019;ST1;OC05;2025-05-10;2025-05-15;2025-05-16;55;55;2465.1;11.55;137.6;132844.1;598.46;564.24
ENT003069;35342699783;CLI024;CD04;DST020;TRP05;VEI016;MOT054;ST1;OC00;2025-05-11;2025-05-17;2025-05-17;49;49;2949.8;15.72;969.6;100733.65;2663.1;2467.57
ENT003070;35998383025;CLI024;CD02;DST017;TRP05;VEI002;MOT006;ST1;OC11;2025-05-11;2025-05-17;2025-05-17;31;31;1317.6;10.91;660.6;137553.39;1504.02;1199.38
ENT003071;35131644063;CLI015;CD01;DST029;TRP01;VEI078;MOT044;ST1;OC00;2025-05-12;2025-05-19;2025-05-18;97;97;2136.2;8.64;2424.1;129084.07;4452.21;3998.54
ENT003072;35844418816;CLI015;CD01;DST024;TRP02;VEI074;MOT015;ST1;OC00;2025-05-12;2025-05-19;2025-05-19;770;770;12856.4;48.88;1758.8;638457.8;11032.51;9261.43
ENT003073;35125593061;CLI001;CD02;DST012;TRP02;VEI055;MOT042;ST1;OC00;2025-05-12;2025-05-17;2025-05-17;164;164;9467.1;31.46;515.8;744869.57;3797.15;2691.27
ENT003074;35903564342;CLI002;CD04;DST019;TRP03;VEI007;MOT055;ST1;OC00;2025-05-12;2025-05-17;2025-05-15;77;77;1805.9;12.53;574.7;57167.99;1572.4;1259.2
ENT003075;35686531888;CLI017;CD01;DST012;TRP03;VEI033;MOT043;ST1;OC00;2025-05-12;2025-05-17;2025-05-17;75;75;3593.2;12.64;420.5;215948.23;1622.76;1339.99
ENT003076;35583023258;CLI019;CD04;DST021;TRP03;VEI083;MOT051;ST1;OC00;2025-05-12;2025-05-17;2025-05-15;311;311;9238.5;43.38;305.6;175274.97;2451.16;1879.69
ENT003077;35522475298;CLI014;CD01;DST006;TRP04;VEI013;MOT024;ST1;OC00;2025-05-12;2025-05-18;2025-05-16;681;681;18487.6;97.17;174.6;569122.37;2927.34;2625.94
ENT003078;35917529856;CLI016;CD01;DST009;TRP03;VEI037;MOT060;ST1;OC05;2025-05-12;2025-05-18;2025-05-19;99;99;5944.9;21.22;676.5;600532.73;3381.08;2761.71
ENT003079;35960895260;CLI027;CD02;DST001;TRP08;VEI077;MOT014;ST1;OC00;2025-05-12;2025-05-15;2025-05-14;212;212;5351.3;18.88;42.1;170894.07;1074.79;742.36
ENT003080;35438290145;CLI025;CD06;DST044;TRP05;VEI070;MOT029;ST1;OC00;2025-05-12;2025-05-22;2025-05-22;82;82;4060.9;13.81;2322.6;108734.07;5436.76;4809.4
ENT003081;35833072297;CLI008;CD01;DST004;TRP01;VEI010;MOT026;ST1;OC00;2025-05-12;2025-05-16;2025-05-15;659;659;16291.9;94.12;157.3;268994.14;2691.69;2369.93
ENT003082;35611032421;CLI018;CD02;DST014;TRP04;VEI008;MOT057;ST1;OC00;2025-05-12;2025-05-19;2025-05-18;664;664;18408.6;91.09;968.9;920963.53;6317.45;4863.92
ENT003083;35632335840;CLI010;CD03;DST001;TRP04;VEI029;MOT015;ST1;OC00;2025-05-12;2025-05-18;2025-05-18;360;360;5792.8;19.31;617.7;99687.53;3557.6;2588.56
ENT003084;35606855487;CLI001;CD05;DST032;TRP01;VEI078;MOT052;ST1;OC00;2025-05-12;2025-05-16;2025-05-14;119;119;1991.0;11.87;243.2;34123.58;919.91;742.54
ENT003085;35918988736;CLI025;CD03;DST005;TRP02;VEI056;MOT053;ST1;OC00;2025-05-12;2025-05-18;2025-05-18;114;114;2310.5;8.12;721.0;152819.3;1688.23;1515.83
ENT003086;35989379088;CLI004;CD05;DST024;TRP01;VEI078;MOT003;ST2;OC01;2025-05-12;2025-05-17;2025-05-17;25;25;1222.8;4.92;846.9;108740.18;2179.33;1795.44
ENT003087;35639636631;CLI008;CD06;DST041;TRP01;VEI005;MOT040;ST1;OC11;2025-05-12;2025-05-17;2025-05-17;662;662;20861.5;145.34;733.5;1728002.56;7155.26;5752.66
ENT003088;35556605825;CLI010;CD02;DST004;TRP02;VEI055;MOT038;ST1;OC02;2025-05-12;2025-05-17;2025-05-16;331;331;9551.9;68.43;111.5;789217.28;2082.75;1451.3
ENT003089;35702058890;CLI025;CD01;DST002;TRP01;VEI082;MOT058;ST1;OC00;2025-05-12;2025-05-16;2025-05-15;140;140;3719.7;11.94;97.9;296386.69;970.4;749.18
ENT003090;35301458768;CLI004;CD04;DST022;TRP08;VEI011;MOT057;ST1;OC00;2025-05-12;2025-05-15;2025-05-15;616;616;16128.1;100.54;119.4;533194.85;2823.18;2343.1
ENT003091;35227026753;CLI015;CD02;DST016;TRP03;VEI026;MOT016;ST1;OC00;2025-05-12;2025-05-17;2025-05-16;456;456;25878.3;97.87;561.1;1344772.59;6088.47;4668.69
ENT003092;35964303802;CLI005;CD04;DST018;TRP04;VEI049;MOT020;ST1;OC02;2025-05-12;2025-05-19;2025-05-23;133;133;7003.9;40.05;689.2;468586.58;3689.55;2647.74
ENT003093;35255045110;CLI014;CD04;DST015;TRP08;VEI050;MOT007;ST2;OC01;2025-05-12;2025-05-15;2025-05-15;223;213;7957.2;35.12;18.0;259836.73;1070.37;917.54
ENT003094;35590643746;CLI003;CD01;DST011;TRP02;VEI034;MOT026;ST2;OC01;2025-05-12;2025-05-17;2025-05-19;44;44;2306.0;9.05;617.9;52286.29;1819.41;1457.65
ENT003095;35110266122;CLI021;CD01;DST010;TRP01;VEI073;MOT060;ST1;OC00;2025-05-12;2025-05-16;2025-05-15;72;72;937.1;3.74;524.2;106159.03;926.71;890.9
ENT003096;35997529537;CLI014;CD02;DST011;TRP02;VEI072;MOT009;ST1;OC00;2025-05-12;2025-05-18;2025-05-17;840;840;11803.0;61.76;658.3;1128273.49;4269.84;3852.91
ENT003097;35371856387;CLI021;CD05;DST030;TRP04;VEI029;MOT023;ST1;OC00;2025-05-12;2025-05-18;2025-05-17;283;283;9460.9;69.36;331.1;410168.02;2265.55;1906.5
ENT003098;35766284184;CLI014;CD05;DST032;TRP05;VEI025;MOT054;ST1;OC02;2025-05-12;2025-05-17;2025-05-17;1373;1373;18463.2;93.64;243.2;1409869.93;4407.77;3809.53
ENT003099;35634592992;CLI001;CD01;DST003;TRP02;VEI021;MOT011;ST5;OC09;2025-05-12;2025-05-17;2025-05-22;328;0;11212.3;60.46;309.5;811453.85;3113.41;2258.54
ENT003100;35433428179;CLI001;CD02;DST018;TRP03;VEI007;MOT059;ST1;OC00;2025-05-13;2025-05-19;2025-05-20;35;35;2047.6;9.92;1099.0;30671.68;2209.06;2004.74
ENT003101;35799089372;CLI013;CD01;DST008;TRP03;VEI083;MOT043;ST2;OC01;2025-05-13;2025-05-18;2025-05-16;643;507;6826.4;26.14;421.6;211955.03;3062.82;2541.08
ENT003102;35652503585;CLI009;CD03;DST005;TRP01;VEI082;MOT007;ST1;OC00;2025-05-13;2025-05-18;2025-05-18;376;376;3870.6;14.18;721.0;84757.5;2437.11;2350.23
ENT003103;35575340078;CLI026;CD01;DST012;TRP02;VEI072;MOT012;ST2;OC01;2025-05-13;2025-05-18;2025-05-18;239;239;12755.7;56.85;420.5;1226969.46;3412.04;2275.27
ENT003104;35143068554;CLI029;CD05;DST033;TRP01;VEI010;MOT037;ST1;OC00;2025-05-13;2025-05-17;2025-05-17;997;997;16861.3;134.03;496.2;660495.05;4849.67;4078.34
ENT003105;35768111231;CLI028;CD03;DST001;TRP05;VEI084;MOT020;ST1;OC00;2025-05-13;2025-05-18;2025-05-17;1569;1569;27503.2;211.71;617.7;1208928.52;7395.48;6583.91
ENT003106;35221456785;CLI013;CD06;DST036;TRP08;VEI061;MOT033;ST1;OC11;2025-05-13;2025-05-16;2025-05-16;119;119;4217.4;13.34;18.0;235557.54;734.85;524.3
ENT003107;35440049377;CLI022;CD06;DST036;TRP02;VEI069;MOT002;ST1;OC00;2025-05-13;2025-05-18;2025-05-18;1059;1059;20985.4;73.81;18.0;1597532.91;3917.14;2689.99
ENT003108;35432150325;CLI009;CD01;DST034;TRP03;VEI090;MOT038;ST1;OC02;2025-05-13;2025-05-22;2025-05-20;39;39;1881.1;13.1;2906.3;49260.51;5631.44;5398.23
ENT003109;35723909603;CLI022;CD06;DST036;TRP08;VEI061;MOT050;ST1;OC00;2025-05-13;2025-05-16;2025-05-17;89;89;2465.3;8.64;18.0;203659.27;605.51;408.88
ENT003110;35128077695;CLI007;CD05;DST026;TRP08;VEI045;MOT044;ST1;OC00;2025-05-13;2025-05-16;2025-05-16;75;75;789.7;2.87;21.5;48057.61;321.42;256.2
ENT003111;35110749411;CLI001;CD06;DST037;TRP08;VEI015;MOT006;ST1;OC00;2025-05-13;2025-05-16;2025-05-15;1531;1531;22978.2;90.11;66.6;1959030.77;4981.15;3685.45
ENT003112;35767849331;CLI016;CD01;DST011;TRP04;VEI065;MOT037;ST1;OC00;2025-05-13;2025-05-19;2025-05-17;348;348;14076.0;64.49;617.9;287799.9;4075.76;3514.19
ENT003113;35562572912;CLI024;CD04;DST016;TRP02;VEI056;MOT007;ST1;OC02;2025-05-13;2025-05-18;2025-05-20;103;103;2218.9;13.41;406.3;75990.02;1493.9;1200.0
ENT003114;35387069521;CLI029;CD05;DST025;TRP05;VEI016;MOT004;ST1;OC00;2025-05-13;2025-05-19;2025-05-17;170;170;4372.7;34.57;809.8;261351.28;2872.99;2112.0
